order_id,order_no,trandate,customer,line_no,item,quantity,rate,amount
166,2011,11/10/2017,445043 Best Buy Software,2,Evolve Discount,,-10,96
1213,2114,10/10/2017,445126 Toyo Systems,1,5-Port Fast Ethernet Metal Desktop Switch,-1,169900,-1609900
1213,2114,10/10/2017,445126 Toyo Systems,2,消費税,-1,5,-80495
980,2109,10/10/2017,444911 Pineapple Republic - Canada,1,Linksys Smart Wi-Fi Router EA6200,-10,26.99,-269.9
980,2109,10/10/2017,444911 Pineapple Republic - Canada,2,Laptop Repair,-12,73.99,-887.88
980,2109,10/10/2017,444911 Pineapple Republic - Canada,3,CA-GST only,-1,0,0
980,2109,10/10/2017,444911 Pineapple Republic - Canada,4,CA-GST only,-1,6,-69.47
937,2096,10/10/2017,445115 Mind the Gap - US East,1,Linksys Smart Wi-Fi Router EA6200,-25,27.5,-687.5
937,2096,10/10/2017,445115 Mind the Gap - US East,2,-Not Taxable-,0,0,0
413,2041,10/10/2017,444921 Tim Inc,1,Single User License Subscription-DNU,-100,150,-15000
962,2102,7/10/2017,444542 Pineapple Republic - US East,1,Laptop Repair,-50,74.99,-3749.5
962,2102,7/10/2017,444542 Pineapple Republic - US East,2,-Not Taxable-,0,0,0
403,2040,7/10/2017,444404 Foster Software,1,Business Analysis - DNU,-10,145,-1450
400,2039,7/10/2017,445099 Code Designers,1,Two Year Subscription Agreement,-5,2000,-10000
16163,2390,6/10/2017,445518 Drucker Ltd,1,Network Switch - Router Installation,-1,5190,-5190
16163,2390,6/10/2017,445518 Drucker Ltd,2,Inlight Filament Style 2w LED Bent Tip Candle Bulb E14/SES,-1,1300,-1300
16163,2390,6/10/2017,445518 Drucker Ltd,3,Royal Mail 2nd Class,-1,1.99,-1.99
16163,2390,6/10/2017,445518 Drucker Ltd,4,S-GB,-1,20,-1298
16163,2390,6/10/2017,445518 Drucker Ltd,5,O-GB,-1,0,0
534,2066,6/10/2017,445003 Baxter Venture Capital,1,Service Item,-1,15000,-15000
398,2038,6/10/2017,445406 Bay Media Research,1,Single User License Subscription-DNU,-5,150,-750
398,2038,6/10/2017,445406 Bay Media Research,2,Desktop Cleaning Services,-1,250,-250
159,2010,6/10/2017,445043 Best Buy Software,1,Two Year Subscription Agreement,-20,2000,-40000
159,2010,6/10/2017,445043 Best Buy Software,2,Software Installation,-20,1200,-24000
1210,2113,4/10/2017,445102 Riso Products,1,8-Port 10/100 Desktop Switch,-1,210000,-210000
1210,2113,4/10/2017,445102 Riso Products,2,消費税,-1,5,-10500
394,2037,3/10/2017,444743 Cara Systems,1,Single User License Subscription-DNU,-30,150,-4500
392,2036,3/10/2017,444743 Cara Systems,1,Single User License Subscription-DNU,-30,150,-4500
1217,2115,1/10/2017,444529 HTI Corporation,1,5-Port 10/100 Desktop Switch,-1,189000,-8089340
1217,2115,1/10/2017,444529 HTI Corporation,2,消費税,-1,5,-404467
941,2098,1/10/2017,445115 Mind the Gap - US East,1,Linksys Smart Wi-Fi Router EA6200,-28,27.5,-770
941,2098,1/10/2017,445115 Mind the Gap - US East,2,Laptop Repair,-12,74.99,-899.88
941,2098,1/10/2017,445115 Mind the Gap - US East,3,-Not Taxable-,0,0,0
524,2064,30/9/2017,445052 Altima Technology,1,Package: License & Support,-1,,
524,2064,30/9/2017,445052 Altima Technology,2,One Year Subscription Agreement,-1,1200,-1200
524,2064,30/9/2017,445052 Altima Technology,3,End of Group,,,-1200
125,2008,30/9/2017,445052 Altima Technology,1,One Year Subscription Agreement,-150,1200,-180000
125,2008,30/9/2017,445052 Altima Technology,2,Support - Silver (60 Days),-25,900,-22500
125,2008,30/9/2017,445052 Altima Technology,3,Desktop Cleaning Services,-160,250,-40000
419,2042,25/9/2017,444395 Internet Solutions,1,Single User License Subscription-DNU,-100,150,-15000
419,2042,25/9/2017,444395 Internet Solutions,2,Support - Silver (60 Days),-5,900,-4500
419,2042,25/9/2017,444395 Internet Solutions,3,Desktop Cleaning Services,-70,250,-17500
5658,2333,18/9/2017,444961 Anderson Technology,1,One year subscription,-1,895,-895
5658,2333,18/9/2017,444961 Anderson Technology,2,-Not Taxable-,0,0,0
976,2105,15/9/2017,444843 Mind the Gap - Canada,1,Linksys Smart Wi-Fi Router EA6200,-15,26.99,-404.85
976,2105,15/9/2017,444843 Mind the Gap - Canada,2,McGeever Firewall 6.0 Standard,-1,68,-68
976,2105,15/9/2017,444843 Mind the Gap - Canada,3,Laptop Repair,-15,73.99,-1109.85
976,2105,15/9/2017,444843 Mind the Gap - Canada,4,CA-GST only,-1,0,0
976,2105,15/9/2017,444843 Mind the Gap - Canada,5,CA-GST only,-1,6,-94.96
338,2022,14/9/2017,445406 Bay Media Research,1,Desktop Cleaning Services,-1,250,-15000
9721,2386,10/9/2017,444599 Dilley Professional Services - US West (UK Sub),1,Intercompany Management Fee,-50,98.78494517,-4939.25
9721,2386,10/9/2017,444599 Dilley Professional Services - US West (UK Sub),2,O-GB,-1,0,0
979,2108,9/9/2017,444911 Pineapple Republic - Canada,1,Linksys Smart Wi-Fi Router EA6200,-10,26.99,-269.9
979,2108,9/9/2017,444911 Pineapple Republic - Canada,2,Laptop Repair,-15,73.99,-1109.85
979,2108,9/9/2017,444911 Pineapple Republic - Canada,3,CA-GST only,-1,0,0
979,2108,9/9/2017,444911 Pineapple Republic - Canada,4,CA-GST only,-1,6,-82.79
960,2100,9/9/2017,445115 Mind the Gap - US East,1,Linksys Smart Wi-Fi Router EA6200,-45,27.5,-1237.5
960,2100,9/9/2017,445115 Mind the Gap - US East,2,-Not Taxable-,0,0,0
9727,2387,8/9/2017,444406 Dilley Professional Services - AUS,1,Intercompany Management Fee,-50,200,-10000
9727,2387,8/9/2017,444406 Dilley Professional Services - AUS,2,-Not Taxable-,0,0,0
157,2009,8/9/2017,444636 Choice Production,1,One Year Subscription Agreement,-15,1200,-13500
157,2009,8/9/2017,444636 Choice Production,2,Evolve Discount,,-25,4500
157,2009,8/9/2017,444636 Choice Production,3,Maintenance AgreementDNU,-1,12000,-9000
157,2009,8/9/2017,444636 Choice Production,4,Evolve Discount,,-25,3000
332,2020,6/9/2017,445406 Bay Media Research,1,One Year Subscription Agreement,-1,1200,-1200
389,2035,3/9/2017,444506 Z Inc.,1,One Year Subscription Agreement,-100,1200,-120000
389,2035,3/9/2017,444506 Z Inc.,2,Desktop Cleaning Services,-1,,-50000
816,2083,26/8/2017,"444775 Siemens, Karlsruhe",1,McGeever Firewall 6.0 Standard,-1,68,-18181.82
816,2083,26/8/2017,"444775 Siemens, Karlsruhe",2,S-DE,-1,10,-1818.18
498,2059,12/8/2017,444407 Blue Pumpkin,1,Bundle w/Projects,-1,,
498,2059,12/8/2017,444407 Blue Pumpkin,2,One Year Subscription Agreement,-7,1200,-8400
498,2059,12/8/2017,444407 Blue Pumpkin,3,Software Installation,-1,199.99,-199.99
498,2059,12/8/2017,444407 Blue Pumpkin,4,Service Item,-1,15000,-15000
498,2059,12/8/2017,444407 Blue Pumpkin,5,End of Group,,,-23599.99
59,2006,15/7/2017,445070 Fabre Technology,1,Fixed Price Fee,-1,,-10000
57,2005,30/6/2017,445079 Motiva Mobility,1,Business Analysis - DNU,-35,145,-5075
57,2005,30/6/2017,445079 Motiva Mobility,2,Functional Requirements - DNU,-25,75,-1875
57,2005,30/6/2017,445079 Motiva Mobility,3,Software Design - DNU,-55,140,-7700
57,2005,30/6/2017,445079 Motiva Mobility,4,Software Development,-80,110,-8800
57,2005,30/6/2017,445079 Motiva Mobility,5,Bug Fixing,-25,125,-3125
57,2005,30/6/2017,445079 Motiva Mobility,6,Test Planning,-40,85,-3400
57,2005,30/6/2017,445079 Motiva Mobility,7,Software Testing,-80,65,-5200
41,2002,8/6/2017,444615 L.E. & Sons,1,One Year Subscription Agreement,-12,1200,-14400
431,2048,25/4/2017,444942 Bural Systems,1,Single User License Subscription-DNU,-500,150,-75000
431,2048,25/4/2017,444942 Bural Systems,2,Software Installation,-500,50,-25000
429,2047,25/4/2017,445188 Cooper Software,1,Single User License Subscription-DNU,-100,150,-15000
429,2047,25/4/2017,445188 Cooper Software,2,Software Installation,-100,50,-5000
429,2047,25/4/2017,445188 Cooper Software,3,Desktop Cleaning Services,-300,250,-75000
429,2047,25/4/2017,445188 Cooper Software,4,Web Analytics Page Reports,-20000,0.1,-2000
184,2014,1/1/2017,444713 Jupiter Technolgy,1,Package: License & Support,-8,,
184,2014,1/1/2017,444713 Jupiter Technolgy,2,One Year Subscription Agreement,-8,1200,-9600
184,2014,1/1/2017,444713 Jupiter Technolgy,3,Maintenance AgreementDNU,-8,500,-4000
184,2014,1/1/2017,444713 Jupiter Technolgy,4,Software Installation,-8,1200,-9600
184,2014,1/1/2017,444713 Jupiter Technolgy,5,End of Group,,,-23200
467,2056,8/12/2016,445052 Altima Technology,1,Single User License Subscription-DNU,-1,150,-150
1566,2211,1/12/2016,444872 James Crocket and Sons,1,One year subscription,-1,458.157,-458.16
1566,2211,1/12/2016,444872 James Crocket and Sons,2,UNDEF-GB,-1,0,0
1564,2210,1/12/2016,444547 The Golf Company,1,One year subscription,-1,895,-895
1564,2210,1/12/2016,444547 The Golf Company,2,-Not Taxable-,0,0,0
1562,2209,1/12/2016,445433 Murphy Consulting,1,Two year subscription,-1,1495,-1495
1562,2209,1/12/2016,445433 Murphy Consulting,2,-Not Taxable-,0,0,0
1560,2208,1/12/2016,445102 Riso Products,1,One year subscription,-1,92085.12,-92085.12
1560,2208,1/12/2016,445102 Riso Products,2,消費税,-1,5,-4604.26
1556,2206,1/12/2016,444797 D&G Consulting,1,One year subscription,-1,895,-895
1556,2206,1/12/2016,444797 D&G Consulting,2,-Not Taxable-,0,0,0
1548,2202,1/12/2016,444636 Choice Production,1,One year subscription,-1,895,-895
1548,2202,1/12/2016,444636 Choice Production,2,-Not Taxable-,0,0,0
176,2013,10/11/2016,444682 Global Information,1,Two Year Subscription Agreement,-12,2000,-18000
176,2013,10/11/2016,444682 Global Information,2,Maintenance AgreementDNU,-1,500,-375
176,2013,10/11/2016,444682 Global Information,3,Support - Silver (60 Days),-6,900,-4050
176,2013,10/11/2016,444682 Global Information,4,Subtotal,,,-29900
176,2013,10/11/2016,444682 Global Information,5,Evolve Discount,,-25,7475
304,2016,8/10/2016,444727 Venture Capital Inc.,1,One Year Subscription - DNU,-25,895,-16781.25
304,2016,8/10/2016,444727 Venture Capital Inc.,2,Maintenance AgreementDNU,-10,500,-3750
304,2016,8/10/2016,444727 Venture Capital Inc.,3,Software Installation,-20,1200,-18000
304,2016,8/10/2016,444727 Venture Capital Inc.,4,Subtotal,,,-51375
304,2016,8/10/2016,444727 Venture Capital Inc.,5,Evolve Discount,,-25,12843.75
1558,2207,1/12/2015,444455 Williams and Williams,1,Two year subscription,-1,1495,-1495
1558,2207,1/12/2015,444455 Williams and Williams,2,-Not Taxable-,0,0,0
1554,2205,1/12/2015,444407 Blue Pumpkin,1,Two year subscription,-1,1495,-1495
1554,2205,1/12/2015,444407 Blue Pumpkin,2,-Not Taxable-,0,0,0
1552,2204,1/12/2015,444524 Sam's International,1,Two year subscription,-1,1495,-1495
1552,2204,1/12/2015,444524 Sam's International,2,-Not Taxable-,0,0,0
1550,2203,1/12/2015,444952 Premium Supply,1,Two year subscription,-1,1495,-1495
1550,2203,1/12/2015,444952 Premium Supply,2,-Not Taxable-,0,0,0
7346,2356,9/11/2013,445238 Gifford,1,New Design & Planning,-45,90,-4050
7346,2356,9/11/2013,445238 Gifford,2,New Functional Requirements,-50,60,-3000
7346,2356,9/11/2013,445238 Gifford,3,New Software Implementation,-55,175,-9625
7346,2356,9/11/2013,445238 Gifford,4,Integration,-40,280,-11200
7346,2356,9/11/2013,445238 Gifford,5,S-GB,-1,20,-5575
